step,phi_proxy
2640,0.0012
2645,0.0016
2650,0.0086
2655,0.0068
2660,0.0059
2665,0.0063
2670,0.0030
2675,0.0028
2680,0.0024
2685,0.0024
2690,0.0024
2695,0.0034
2700,0.0008
2705,0.0000
2710,0.0044
2715,0.0142
2720,0.0210
2725,0.0210
2730,0.0210
2735,0.0129
2740,0.0134
2745,0.0139
2750,0.0148
2755,0.0191
2760,0.0115
2765,0.0012
2770,0.0035
2775,0.0015
2780,0.0018
2785,0.0022
2790,0.0022
2795,0.0010
2800,0.0006
2805,0.0007
2810,0.0010
2815,0.0023
2820,0.0120
2825,0.0099
2830,0.0099
2835,0.0099
2840,0.0099
2845,0.0078
2850,0.0003
2855,0.0011
2860,0.0015
2865,0.0010
2870,0.0010
2875,0.0017
2880,0.0022
2885,0.0033
2890,0.0036
2895,0.0031
2900,0.0024
2905,0.0027
2910,0.0017
2915,0.0015
2920,0.0019
2925,0.0019
2930,0.0016
2935,0.0028
2940,0.0031
2945,0.0039
2950,0.0048
2955,0.0080
2960,0.0074
2965,0.0046
2970,0.0053
2975,0.0061
2980,0.0032
2985,0.0022
2990,0.0004
2995,0.0010
3000,0.0059
3005,0.0153
3010,0.0153
3015,0.0013
3020,0.0010
3025,0.0008
3030,0.0012
3035,0.0019
3040,0.0016
3045,0.0024
3050,0.0063
3055,0.0082
3060,0.0095
3065,0.0069
3070,0.0064
3075,0.0055
3080,0.0039
3085,0.0033
3090,0.0047
3095,0.0061
3100,0.0051
3105,0.0054
3110,0.0044
3115,0.0035
3120,0.0047
3125,0.0055
3130,0.0012
3135,0.0025
3140,0.0023
3145,0.0013
3150,0.0013
3155,0.0040
3160,0.0040
3165,0.0054
3170,0.0044
3175,0.0050
3180,0.0041
3185,0.0034
3190,0.0033
3195,0.0034
3200,0.0133
3205,0.0126
3210,0.0124
3215,0.0126
3220,0.0136
3225,0.0129
3230,0.0135
3235,0.0131
3240,0.0141
3245,0.0151
3250,0.0072
3255,0.0032
3260,0.0032
3265,0.0038
3270,0.0070
3275,0.0057
3280,0.0069
3285,0.0048
3290,0.0050
3295,0.0066
3300,0.0084
3305,0.0206
3310,0.0219
3315,0.0107
3320,0.0052
3325,0.0044
3330,0.0021
3335,0.0023
3340,0.0011
3345,0.0016
3350,0.0084
3355,0.0112
3360,0.0140
3365,0.0132
3370,0.0207
3375,0.0278
3380,0.0183
3385,0.0152
3390,0.0146
3395,0.0152
3400,0.0075
3405,0.0060
3410,0.0070
3415,0.0150
3420,0.0171
3425,0.0130
3430,0.0150
3435,0.0123
3440,0.0091
3445,0.0099
3450,0.0214
3455,0.0193
3460,0.0203
3465,0.0211
3470,0.0232
3475,0.0232
3480,0.0308
3485,0.0335
3490,0.0328
3495,0.0328
3500,0.0041
3505,0.0033
3510,0.0045
3515,0.0051
3520,0.0044
3525,0.0044
3530,0.0051
3535,0.0055
3540,0.0050
3545,0.0069
3550,0.0091
3555,0.0091
3560,0.0029
3565,0.0034
3570,0.0046
3575,0.0038
3580,0.0036
3585,0.0004
3590,0.0001
3595,0.0010
3600,0.0061
3605,0.0061
3610,0.0030
3615,0.0065
3620,0.0051
3625,0.0055
3630,0.0055
3635,0.0004
3640,0.0004
3645,0.0006
3650,0.0006
3655,0.0009
3660,0.0007
3665,0.0007
3670,0.0003
3675,0.0008
3680,0.0108
3685,0.0118
3690,0.0112
3695,0.0103
3700,0.0101
3705,0.0087
3710,0.0095
3715,0.0104
3720,0.0176
3725,0.0171
3730,0.0082
3735,0.0073
3740,0.0108
3745,0.0096
3750,0.0084
3755,0.0051
3760,0.0044
3765,0.0006
3770,0.0007
3775,0.0013
3780,0.0023
3785,0.0029
3790,0.0054
3795,0.0054
3800,0.0027
3805,0.0027
3810,0.0039
3815,0.0008
3820,0.0010
3825,0.0010
3830,0.0022
3835,0.0024
3840,0.0037
3845,0.0037
3850,0.0022
3855,0.0024
3860,0.0030
3865,0.0024
3870,0.0041
3875,0.0037
3880,0.0027
3885,0.0027
3890,0.0012
3895,0.0003
3900,0.0000
3905,0.0006
3910,0.0007
3915,0.0062
3920,0.0075
3925,0.0050
3930,0.0074
3935,0.0074
3940,0.0054
3945,0.0079
3950,0.0068
3955,0.0069
3960,0.0074
3965,0.0091
3970,0.0084
3975,0.0084
3980,0.0067
3985,0.0067
3990,0.0082
3995,0.0104
4000,0.0090
4005,0.0067
4010,0.0047
4015,0.0023
4020,0.0023
4025,0.0023
4030,0.0050
4035,0.0082
4040,0.0072
4045,0.0047
4050,0.0050
4055,0.0057
4060,0.0032
4065,0.0027
4070,0.0035
4075,0.0035
4080,0.0018
4085,0.0007
4090,0.0011
4095,0.0000
4100,0.0000
4105,0.0001
4110,0.0004
4115,0.0002
4120,0.0007
4125,0.0007
4130,0.0003
4135,0.0000
4140,0.0011
4145,0.0031
4150,0.0023
4155,0.0032
4160,0.0032
4165,0.0021
4170,0.0026
4175,0.0028
4180,0.0028
4185,0.0013
4190,0.0004
4195,0.0045
4200,0.0055
4205,0.0057
4210,0.0069
4215,0.0077
4220,0.0016
4225,0.0022
4230,0.0025
4235,0.0022
4240,0.0013
4245,0.0014
4250,0.0025
4255,0.0077
4260,0.0060
4265,0.0104
4270,0.0155
4275,0.0166
4280,0.0150
4285,0.0152
4290,0.0146
4295,0.0144
4300,0.0077
4305,0.0048
4310,0.0067
4315,0.0056
4320,0.0070
4325,0.0082
4330,0.0134
4335,0.0224
4340,0.0188
4345,0.0123
4350,0.0127
4355,0.0138
4360,0.0127
4365,0.0162
4370,0.0062
4375,0.0075
4380,0.0040
4385,0.0016
4390,0.0016
4395,0.0048
4400,0.0018
4405,0.0023
4410,0.0155
4415,0.0161
4420,0.0177
4425,0.0167
4430,0.0189
4435,0.0180
4440,0.0183
4445,0.0178
4450,0.0164
4455,0.0148
4460,0.0048
4465,0.0099
4470,0.0084
4475,0.0066
4480,0.0013
4485,0.0010
4490,0.0010
4495,0.0078
4500,0.0078
4505,0.0080
4510,0.0081
4515,0.0038
4520,0.0037
4525,0.0044
4530,0.0052
4535,0.0079
4540,0.0083
4545,0.0052
4550,0.0085
4555,0.0085
4560,0.0094
4565,0.0075
4570,0.0071
4575,0.0067
4580,0.0116
4585,0.0070
4590,0.0062
4595,0.0132
4600,0.0059
4605,0.0085
4610,0.0042
4615,0.0061
4620,0.0054
4625,0.0059
4630,0.0089
4635,0.0082
4640,0.0079
4645,0.0129
4650,0.0223
4655,0.0187
4660,0.0151
4665,0.0127
4670,0.0174
4675,0.0118
4680,0.0186
4685,0.0120
4690,0.0105
4695,0.0080
4700,0.0036
4705,0.0036
4710,0.0075
4715,0.0057
4720,0.0035
4725,0.0037
4730,0.0033
4735,0.0030
4740,0.0026
4745,0.0033
4750,0.0041
4755,0.0135
4760,0.0139
4765,0.0135
4770,0.0118
4775,0.0122
4780,0.0142
4785,0.0124
4790,0.0124
4795,0.0123
4800,0.0103
4805,0.0017
4810,0.0016
4815,0.0017
4820,0.0032
4825,0.0049
4830,0.0045
4835,0.0041
4840,0.0085
4845,0.0102
4850,0.0102
4855,0.0094
4860,0.0111
4865,0.0101
4870,0.0102
4875,0.0024
4880,0.0024
4885,0.0016
4890,0.0078
4895,0.0158
4900,0.0157
4905,0.0057
4910,0.0082
4915,0.0061
4920,0.0039
4925,0.0006
4930,0.0008
4935,0.0030
4940,0.0029
4945,0.0102
4950,0.0029
4955,0.0024
4960,0.0022
4965,0.0142
4970,0.0145
4975,0.0148
4980,0.0152
4985,0.0194
4990,0.0189
4995,0.0148
5000,0.0168
5005,0.0142
5010,0.0150
5015,0.0009
5020,0.0021
5025,0.0035
5030,0.0029
5035,0.0026
5040,0.0017
5045,0.0013
5050,0.0053
5055,0.0056
5060,0.0064
5065,0.0075
5070,0.0060
5075,0.0049
5080,0.0061
5085,0.0094
5090,0.0098
5095,0.0063
5100,0.0093
5105,0.0072
5110,0.0064
5115,0.0055
5120,0.0039
5125,0.0033
5130,0.0034
5135,0.0033
5140,0.0024
5145,0.0034
5150,0.0016
5155,0.0029
5160,0.0023
5165,0.0049
5170,0.0050
5175,0.0039
5180,0.0084
5185,0.0108
5190,0.0150
5195,0.0106
5200,0.0075
5205,0.0080
5210,0.0080
5215,0.0032
5220,0.0036
5225,0.0030
5230,0.0004
5235,0.0008
5240,0.0066
5245,0.0045
5250,0.0045
5255,0.0033
5260,0.0022
5265,0.0033
5270,0.0040
5275,0.0035
5280,0.0038
5285,0.0047
5290,0.0054
5295,0.0064
5300,0.0084
5305,0.0199
5310,0.0111
5315,0.0101
5320,0.0092
5325,0.0101
5330,0.0085
5335,0.0078
5340,0.0066
5345,0.0071
5350,0.0075
5355,0.0010
5360,0.0022
5365,0.0019
5370,0.0021
5375,0.0012
5380,0.0017
5385,0.0016
5390,0.0019
5395,0.0022
5400,0.0038
5405,0.0055
5410,0.0047
5415,0.0054
5420,0.0044
5425,0.0054
5430,0.0054
5435,0.0044
5440,0.0051
5445,0.0017
5450,0.0011
5455,0.0006
5460,0.0016
5465,0.0024
5470,0.0028
5475,0.0025
5480,0.0034
5485,0.0052
5490,0.0049
5495,0.0115
5500,0.0120
5505,0.0090
5510,0.0062
5515,0.0062
5520,0.0067
5525,0.0072
5530,0.0062
5535,0.0053
5540,0.0041
5545,0.0067
5550,0.0044
5555,0.0053
5560,0.0045
5565,0.0013
5570,0.0013
5575,0.0014
5580,0.0014
5585,0.0038
5590,0.0026
5595,0.0019
5600,0.0025
5605,0.0016
5610,0.0047
5615,0.0038
5620,0.0013
5625,0.0019
5630,0.0020
5635,0.0032
5640,0.0031
5645,0.0034
5650,0.0042
5655,0.0051
5660,0.0063
5665,0.0169
5670,0.0160
5675,0.0086
5680,0.0070
5685,0.0086
5690,0.0104
5695,0.0102
5700,0.0101
5705,0.0094
5710,0.0078
5715,0.0055
5720,0.0064
5725,0.0128
5730,0.0154
5735,0.0108
5740,0.0121
5745,0.0119
5750,0.0139
5755,0.0117
5760,0.0098
5765,0.0087
5770,0.0087
5775,0.0076
5780,0.0056
5785,0.0068
5790,0.0046
5795,0.0042
5800,0.0025
5805,0.0025
5810,0.0013
5815,0.0002
5820,0.0002
5825,0.0001
5830,0.0037
5835,0.0040
5840,0.0061
5845,0.0161
5850,0.0151
5855,0.0145
5860,0.0146
5865,0.0146
5870,0.0111
5875,0.0122
5880,0.0122
5885,0.0132
5890,0.0174
5895,0.0010
5900,0.0012
5905,0.0009
5910,0.0009
5915,0.0018
5920,0.0050
5925,0.0050
5930,0.0012
5935,0.0014
5940,0.0024
5945,0.0013
5950,0.0010
5955,0.0016
5960,0.0021
5965,0.0015
5970,0.0010
5975,0.0033
5980,0.0012
5985,0.0010
5990,0.0074
5995,0.0039
6000,0.0038
6005,0.0031
6010,0.0029
6015,0.0029
6020,0.0031
6025,0.0050
6030,0.0050
6035,0.0050
6040,0.0026
6045,0.0022
6050,0.0027
6055,0.0285
6060,0.0316
6065,0.0316
6070,0.0280
6075,0.0264
6080,0.0268
6085,0.0276
6090,0.0292
6095,0.0315
6100,0.0240
6105,0.0169
6110,0.0171
6115,0.0117
6120,0.0055
6125,0.0055
6130,0.0053
6135,0.0045
6140,0.0045
6145,0.0145
6150,0.0166
6155,0.0084
6160,0.0081
6165,0.0136
6170,0.0168
6175,0.0115
6180,0.0103
6185,0.0207
6190,0.0214
6195,0.0097
6200,0.0085
6205,0.0081
6210,0.0077
6215,0.0085
6220,0.0097
6225,0.0083
6230,0.0079
6235,0.0020
6240,0.0017
6245,0.0017
6250,0.0025
6255,0.0029
6260,0.0024
6265,0.0059
6270,0.0078
6275,0.0053
6280,0.0053
6285,0.0061
6290,0.0021
6295,0.0017
6300,0.0021
6305,0.0018
6310,0.0012
6315,0.0006
6320,0.0001
6325,0.0005
6330,0.0006
6335,0.0009
6340,0.0045
6345,0.0041
6350,0.0030
6355,0.0033
6360,0.0037
6365,0.0050
6370,0.0045
6375,0.0005
6380,0.0005
6385,0.0001
6390,0.0001
6395,0.0010
6400,0.0009
6405,0.0009
6410,0.0009
6415,0.0033
6420,0.0023
6425,0.0021
6430,0.0023
6435,0.0022
6440,0.0045
6445,0.0011
6450,0.0020
6455,0.0015
6460,0.0020
6465,0.0020
6470,0.0041
6475,0.0036
6480,0.0057
6485,0.0177
6490,0.0122
6495,0.0189
6500,0.0201
6505,0.0175
6510,0.0202
6515,0.0202
6520,0.0202
6525,0.0251
6530,0.0161
6535,0.0003
6540,0.0004
6545,0.0011
6550,0.0004
6555,0.0008
6560,0.0015
6565,0.0017
6570,0.0017
6575,0.0015
6580,0.0017
6585,0.0024
6590,0.0041
6595,0.0024
6600,0.0037
6605,0.0022
6610,0.0017
6615,0.0015
6620,0.0036
6625,0.0036
6630,0.0022
6635,0.0017
6640,0.0019
6645,0.0014
6650,0.0016
6655,0.0007
6660,0.0005
6665,0.0005
6670,0.0024
6675,0.0027
6680,0.0027
6685,0.0022
6690,0.0022
6695,0.0030
6700,0.0022
6705,0.0026
6710,0.0017
6715,0.0017
6720,0.0026
6725,0.0151
6730,0.0156
6735,0.0111
6740,0.0111
6745,0.0121
6750,0.0058
6755,0.0049
6760,0.0049
6765,0.0039
6770,0.0045
6775,0.0069
6780,0.0051
6785,0.0013
6790,0.0125
6795,0.0135
6800,0.0133
6805,0.0116
6810,0.0113
6815,0.0123
6820,0.0112
6825,0.0112
6830,0.0127
6835,0.0148
6840,0.0102
6845,0.0052
6850,0.0119
6855,0.0075
6860,0.0105
6865,0.0042
6870,0.0051
6875,0.0048
6880,0.0036
6885,0.0039
6890,0.0054
6895,0.0070
6900,0.0020
6905,0.0018
6910,0.0032
6915,0.0024
6920,0.0024
6925,0.0024
6930,0.0032
6935,0.0023
6940,0.0072
6945,0.0078
6950,0.0090
6955,0.0024
6960,0.0013
6965,0.0019
6970,0.0017
6975,0.0012
6980,0.0010
6985,0.0019
6990,0.0026
6995,0.0136
7000,0.0128
7005,0.0131
7010,0.0123
7015,0.0125
7020,0.0115
7025,0.0124
7030,0.0124
7035,0.0157
7040,0.0157
7045,0.0053
7050,0.0007
7055,0.0004
7060,0.0001
7065,0.0001
7070,0.0001
7075,0.0007
7080,0.0001
7085,0.0013
7090,0.0004
7095,0.0049
7100,0.0041
7105,0.0045
7110,0.0035
7115,0.0047
7120,0.0044
7125,0.0038
7130,0.0038
7135,0.0026
7140,0.0027
7145,0.0021
7150,0.0021
7155,0.0007
7160,0.0012
7165,0.0032
7170,0.0032
7175,0.0042
7180,0.0029
7185,0.0095
7190,0.0095
7195,0.0054
7200,0.0054
7205,0.0071
7210,0.0023
7215,0.0007
7220,0.0003
7225,0.0000
7230,0.0000
7235,0.0029
7240,0.0029
7245,0.0035
7250,0.0018
7255,0.0074
7260,0.0048
7265,0.0035
7270,0.0033
7275,0.0057
7280,0.0073
7285,0.0056
7290,0.0042
7295,0.0042
7300,0.0062
7305,0.0069
7310,0.0036
7315,0.0064
7320,0.0054
7325,0.0041
7330,0.0055
7335,0.0059
7340,0.0070
7345,0.0072
7350,0.0080
7355,0.0095
7360,0.0087
7365,0.0060
7370,0.0063
7375,0.0058
7380,0.0047
7385,0.0033
7390,0.0029
7395,0.0037
7400,0.0037
7405,0.0212
7410,0.0230
7415,0.0293
7420,0.0281
7425,0.0272
7430,0.0274
7435,0.0216
7440,0.0163
7445,0.0169
7450,0.0166
7455,0.0164
7460,0.0167
7465,0.0097
7470,0.0097
7475,0.0097
7480,0.0149
7485,0.0070
7490,0.0070
7495,0.0073
7500,0.0070
7505,0.0059
7510,0.0054
7515,0.0060
7520,0.0063
7525,0.0075
7530,0.0022
7535,0.0058
7540,0.0196
7545,0.0215
7550,0.0217
7555,0.0210
7560,0.0186
7565,0.0170
7570,0.0184
7575,0.0160
7580,0.0159
7585,0.0170
7590,0.0051
7595,0.0030
7600,0.0030
7605,0.0194
7610,0.0200
7615,0.0198
7620,0.0174
7625,0.0229
7630,0.0229
7635,0.0192
7640,0.0162
7645,0.0166
7650,0.0153
7655,0.0036
7660,0.0054
7665,0.0044
7670,0.0044
7675,0.0028
7680,0.0028
7685,0.0076
7690,0.0097
7695,0.0114
7700,0.0165
7705,0.0167
7710,0.0154
7715,0.0191
7720,0.0072
7725,0.0040
7730,0.0032
7735,0.0004
7740,0.0004
7745,0.0035
7750,0.0053
7755,0.0086
7760,0.0086
7765,0.0094
7770,0.0086
7775,0.0074
7780,0.0074
7785,0.0068
7790,0.0066
7795,0.0054
7800,0.0056
7805,0.0038
7810,0.0038
7815,0.0058
7820,0.0042
7825,0.0027
7830,0.0028
7835,0.0040
7840,0.0040
7845,0.0040
7850,0.0023
7855,0.0015
7860,0.0024
7865,0.0025
7870,0.0048
7875,0.0108
7880,0.0069
7885,0.0044
7890,0.0044
7895,0.0054
7900,0.0073
7905,0.0026
7910,0.0017
7915,0.0015
7920,0.0024
7925,0.0021
7930,0.0013
7935,0.0010
7940,0.0017
7945,0.0028
7950,0.0029
7955,0.0041
7960,0.0030
7965,0.0029
7970,0.0025
7975,0.0032
7980,0.0036
7985,0.0042
7990,0.0019
7995,0.0026
8000,0.0017
8005,0.0021
8010,0.0082
8015,0.0077
8020,0.0111
8025,0.0072
8030,0.0067
8035,0.0022
8040,0.0041
8045,0.0030
8050,0.0065
8055,0.0055
8060,0.0057
8065,0.0052
8070,0.0037
8075,0.0054
8080,0.0063
8085,0.0167
8090,0.0120
8095,0.0096
8100,0.0061
8105,0.0070
8110,0.0070
8115,0.0069
8120,0.0069
8125,0.0082
8130,0.0063
8135,0.0045
8140,0.0033
8145,0.0037
8150,0.0122
8155,0.0121
8160,0.0059
8165,0.0047
8170,0.0051
8175,0.0059
8180,0.0052
8185,0.0054
8190,0.0062
8195,0.0072
8200,0.0038
8205,0.0051
8210,0.0040
8215,0.0045
8220,0.0057
8225,0.0057
8230,0.0061
8235,0.0000
8240,0.0000
8245,0.0002
8250,0.0001
8255,0.0085
8260,0.0082
8265,0.0082
8270,0.0083
8275,0.0083
8280,0.0086
8285,0.0144
8290,0.0098
8295,0.0096
8300,0.0087
8305,0.0025
8310,0.0029
8315,0.0025
8320,0.0044
8325,0.0032
8330,0.0019
8335,0.0020
8340,0.0031
8345,0.0029
8350,0.0025
8355,0.0016
8360,0.0018
8365,0.0015
8370,0.0034
8375,0.0014
8380,0.0012
8385,0.0020
8390,0.0003
8395,0.0001
8400,0.0076
8405,0.0095
8410,0.0119
8415,0.0171
8420,0.0181
8425,0.0123
8430,0.0156
8435,0.0140
8440,0.0165
8445,0.0186
8450,0.0098
8455,0.0045
8460,0.0033
8465,0.0028
8470,0.0066
8475,0.0044
8480,0.0044
8485,0.0032
8490,0.0015
8495,0.0007
8500,0.0015
8505,0.0015
8510,0.0031
8515,0.0052
8520,0.0107
8525,0.0107
8530,0.0111
8535,0.0094
8540,0.0120
8545,0.0120
8550,0.0120
8555,0.0111
8560,0.0101
8565,0.0091
8570,0.0091
8575,0.0077
8580,0.0077
8585,0.0111
8590,0.0091
8595,0.0077
8600,0.0032
8605,0.0033
8610,0.0041
8615,0.0049
8620,0.0041
8625,0.0041
8630,0.0047
8635,0.0102
8640,0.0111
8645,0.0089
8650,0.0045
8655,0.0054
8660,0.0107
8665,0.0023
8670,0.0039
8675,0.0047
8680,0.0032
8685,0.0128
8690,0.0165
8695,0.0152
8700,0.0111
8705,0.0091
8710,0.0099
8715,0.0099
8720,0.0049
8725,0.0091
8730,0.0091
8735,0.0072
8740,0.0055
8745,0.0037
8750,0.0030
8755,0.0269
8760,0.0278
8765,0.0287
8770,0.0248
8775,0.0284
8780,0.0284
8785,0.0283
8790,0.0233
8795,0.0235
8800,0.0142
8805,0.0044
8810,0.0050
8815,0.0136
8820,0.0213
8825,0.0072
8830,0.0040
8835,0.0042
8840,0.0027
8845,0.0017
8850,0.0025
8855,0.0021
8860,0.0007
