step,phi_proxy
5,0.0000
10,0.0000
15,0.0000
20,0.0000
25,0.0000
30,0.0000
35,0.0000
40,0.0000
45,0.0000
50,0.0000
55,0.0000
60,0.0000
65,0.0000
70,0.0000
75,0.0000
80,0.0000
85,0.0000
90,0.0000
95,0.0000
100,0.0000
105,0.0000
110,0.0000
115,0.0000
120,0.0000
125,0.0000
130,0.0000
135,0.0000
140,0.0000
145,0.0000
150,0.0000
155,0.0000
160,0.0000
165,0.0000
170,0.0000
175,0.0000
180,0.0000
185,0.0000
190,0.0000
195,0.0000
200,0.0000
205,0.0000
210,0.0000
215,0.0000
220,0.0000
225,0.0000
230,0.0008
235,0.0011
240,0.0007
245,0.0006
250,0.0006
255,0.0013
260,0.0015
265,0.0016
270,0.0019
275,0.0026
280,0.0006
285,0.0017
290,0.0007
295,0.0007
300,0.0004
305,0.0004
310,0.0005
315,0.0006
320,0.0006
325,0.0015
330,0.0015
335,0.0015
340,0.0013
345,0.0013
350,0.0022
355,0.0012
360,0.0024
365,0.0030
370,0.0026
375,0.0035
380,0.0030
385,0.0026
390,0.0030
395,0.0030
400,0.0026
405,0.0022
410,0.0026
415,0.0022
420,0.0024
425,0.0011
430,0.0011
435,0.0012
440,0.0008
445,0.0011
450,0.0011
455,0.0012
460,0.0000
465,0.0000
470,0.0000
475,0.0008
480,0.0015
485,0.0013
490,0.0026
495,0.0021
500,0.0047
505,0.0059
510,0.0059
515,0.0059
520,0.0031
525,0.0029
530,0.0029
535,0.0024
540,0.0042
545,0.0047
550,0.0000
555,0.0000
560,0.0000
565,0.0000
570,0.0000
575,0.0000
580,0.0000
585,0.0000
590,0.0000
595,0.0000
600,0.0000
605,0.0000
610,0.0000
615,0.0000
620,0.0000
625,0.0000
630,0.0000
635,0.0000
640,0.0000
645,0.0000
650,0.0000
655,0.0000
660,0.0000
665,0.0000
670,0.0017
675,0.0049
680,0.0045
685,0.0049
690,0.0049
695,0.0045
700,0.0045
705,0.0033
710,0.0050
715,0.0026
720,0.0019
725,0.0007
730,0.0008
735,0.0006
740,0.0004
745,0.0004
750,0.0008
755,0.0010
760,0.0005
765,0.0010
770,0.0008
775,0.0016
780,0.0016
785,0.0017
790,0.0017
795,0.0013
800,0.0021
805,0.0016
810,0.0059
815,0.0092
820,0.0073
825,0.0175
830,0.0163
835,0.0091
840,0.0085
845,0.0091
850,0.0091
855,0.0098
860,0.0000
865,0.0000
870,0.0000
875,0.0000
880,0.0000
885,0.0000
890,0.0000
895,0.0000
900,0.0000
905,0.0007
910,0.0024
915,0.0006
920,0.0010
925,0.0006
930,0.0010
935,0.0022
940,0.0028
945,0.0036
950,0.0036
955,0.0032
960,0.0028
965,0.0061
970,0.0041
975,0.0029
980,0.0009
985,0.0013
990,0.0013
995,0.0019
1000,0.0024
1005,0.0042
1010,0.0029
1015,0.0014
1020,0.0024
1025,0.0044
1030,0.0037
1035,0.0032
1040,0.0033
1045,0.0008
1050,0.0008
1055,0.0000
1060,0.0000
1065,0.0000
1070,0.0000
1075,0.0015
1080,0.0020
1085,0.0024
1090,0.0005
1095,0.0003
1100,0.0003
1105,0.0021
1110,0.0026
1115,0.0049
1120,0.0037
1125,0.0049
1130,0.0197
1135,0.0197
1140,0.0186
1145,0.0186
1150,0.0186
1155,0.0398
1160,0.0387
1165,0.0380
1170,0.0398
1175,0.0398
1180,0.0214
1185,0.0209
1190,0.0205
1195,0.0166
1200,0.0162
1205,0.0020
1210,0.0030
1215,0.0035
1220,0.0040
1225,0.0045
1230,0.0035
1235,0.0045
1240,0.0045
1245,0.0037
1250,0.0033
1255,0.0022
1260,0.0022
1265,0.0012
1270,0.0011
1275,0.0011
1280,0.0011
1285,0.0008
1290,0.0008
1295,0.0008
1300,0.0016
1305,0.0018
1310,0.0007
1315,0.0006
1320,0.0008
1325,0.0006
1330,0.0006
1335,0.0005
1340,0.0009
1345,0.0009
1350,0.0004
1355,0.0003
1360,0.0004
1365,0.0008
1370,0.0009
1375,0.0016
1380,0.0019
1385,0.0030
1390,0.0020
1395,0.0020
1400,0.0020
1405,0.0022
1410,0.0022
1415,0.0012
1420,0.0000
1425,0.0000
1430,0.0027
1435,0.0020
1440,0.0022
1445,0.0022
1450,0.0022
1455,0.0022
1460,0.0022
1465,0.0024
1470,0.0022
1475,0.0020
1480,0.0000
1485,0.0000
1490,0.0000
1495,0.0000
1500,0.0000
1505,0.0000
1510,0.0000
1515,0.0000
1520,0.0000
1525,0.0000
1530,0.0000
1535,0.0000
1540,0.0000
1545,0.0000
1550,0.0115
1555,0.0115
1560,0.0115
1565,0.0054
1570,0.0034
1575,0.0023
1580,0.0023
1585,0.0017
1590,0.0016
1595,0.0021
1600,0.0044
1605,0.0044
1610,0.0051
1615,0.0040
1620,0.0030
1625,0.0020
1630,0.0022
1635,0.0020
1640,0.0010
1645,0.0012
1650,0.0000
1655,0.0013
1660,0.0012
1665,0.0011
1670,0.0012
1675,0.0011
1680,0.0011
1685,0.0010
1690,0.0008
1695,0.0006
1700,0.0006
1705,0.0000
1710,0.0000
1715,0.0000
1720,0.0000
1725,0.0000
1730,0.0000
1735,0.0000
1740,0.0000
1745,0.0000
1750,0.0000
1755,0.0006
1760,0.0006
1765,0.0005
1770,0.0006
1775,0.0008
1780,0.0007
1785,0.0006
1790,0.0006
1795,0.0006
1800,0.0011
1805,0.0012
1810,0.0023
1815,0.0025
1820,0.0022
1825,0.0022
1830,0.0022
1835,0.0025
1840,0.0029
1845,0.0029
1850,0.0015
1855,0.0002
1860,0.0004
1865,0.0021
1870,0.0026
1875,0.0019
1880,0.0010
1885,0.0004
1890,0.0000
1895,0.0000
1900,0.0000
1905,0.0000
1910,0.0000
1915,0.0000
1920,0.0000
1925,0.0000
1930,0.0000
1935,0.0000
1940,0.0000
1945,0.0005
1950,0.0008
1955,0.0004
1960,0.0006
1965,0.0008
1970,0.0008
1975,0.0010
1980,0.0022
1985,0.0022
1990,0.0022
1995,0.0017
2000,0.0008
2005,0.0008
2010,0.0010
2015,0.0011
2020,0.0011
2025,0.0010
2030,0.0177
2035,0.0178
2040,0.0159
2045,0.0157
2050,0.0157
2055,0.0146
2060,0.0159
2065,0.0257
2070,0.0194
2075,0.0168
2080,0.0122
2085,0.0122
2090,0.0103
2095,0.0103
2100,0.0093
2105,0.0037
2110,0.0029
2115,0.0027
2120,0.0030
2125,0.0000
2130,0.0000
2135,0.0000
2140,0.0000
2145,0.0000
2150,0.0000
2155,0.0000
2160,0.0000
2165,0.0000
2170,0.0000
2175,0.0000
2180,0.0000
2185,0.0007
2190,0.0007
2195,0.0010
2200,0.0010
2205,0.0015
2210,0.0017
2215,0.0022
2220,0.0022
2225,0.0025
2230,0.0030
2235,0.0024
2240,0.0034
2245,0.0044
2250,0.0058
2255,0.0065
2260,0.0065
2265,0.0000
2270,0.0000
2275,0.0000
2280,0.0000
2285,0.0000
2290,0.0000
2295,0.0000
2300,0.0007
2305,0.0006
2310,0.0006
2315,0.0008
2320,0.0006
2325,0.0006
2330,0.0011
2335,0.0024
2340,0.0024
2345,0.0033
2350,0.0026
2355,0.0026
2360,0.0021
2365,0.0021
2370,0.0021
2375,0.0001
2380,0.0004
2385,0.0009
2390,0.0009
2395,0.0014
2400,0.0032
2405,0.0032
2410,0.0027
2415,0.0032
2420,0.0010
2425,0.0008
2430,0.0010
2435,0.0010
2440,0.0012
2445,0.0010
2450,0.0011
2455,0.0027
2460,0.0027
2465,0.0027
2470,0.0012
2475,0.0033
2480,0.0037
2485,0.0030
2490,0.0022
2495,0.0038
2500,0.0047
2505,0.0039
2510,0.0033
2515,0.0033
2520,0.0039
2525,0.0030
2530,0.0007
2535,0.0007
2540,0.0008
2545,0.0016
2550,0.0033
2555,0.0098
2560,0.0098
2565,0.0098
2570,0.0035
2575,0.0030
2580,0.0012
2585,0.0012
2590,0.0020
2595,0.0022
2600,0.0022
2605,0.0024
2610,0.0027
2615,0.0024
2620,0.0023
2625,0.0032
2630,0.0014
2635,0.0003
