step,phi_proxy
2640,0.0087
2645,0.0090
2650,0.0210
2655,0.0211
2660,0.0107
2665,0.0117
2670,0.0155
2675,0.0126
2680,0.0097
2685,0.0090
2690,0.0097
2695,0.0105
2700,0.0007
2705,0.0007
2710,0.0004
2715,0.0002
2720,0.0044
2725,0.0040
2730,0.0051
2735,0.0040
2740,0.0010
2745,0.0017
2750,0.0017
2755,0.0048
2760,0.0068
2765,0.0068
2770,0.0087
2775,0.0122
2780,0.0214
2785,0.0145
2790,0.0064
2795,0.0075
2800,0.0049
2805,0.0021
2810,0.0021
2815,0.0008
2820,0.0001
2825,0.0000
2830,0.0044
2835,0.0038
2840,0.0020
2845,0.0008
2850,0.0012
2855,0.0001
2860,0.0002
2865,0.0000
2870,0.0013
2875,0.0026
2880,0.0023
2885,0.0029
2890,0.0038
2895,0.0028
2900,0.0024
2905,0.0018
2910,0.0023
2915,0.0023
2920,0.0016
2925,0.0013
2930,0.0046
2935,0.0087
2940,0.0020
2945,0.0018
2950,0.0013
2955,0.0018
2960,0.0016
2965,0.0020
2970,0.0017
2975,0.0013
2980,0.0049
2985,0.0072
2990,0.0053
2995,0.0078
3000,0.0148
3005,0.0083
3010,0.0074
3015,0.0094
3020,0.0082
3025,0.0090
3030,0.0090
3035,0.0082
3040,0.0093
3045,0.0122
3050,0.0028
3055,0.0010
3060,0.0003
3065,0.0030
3070,0.0032
3075,0.0006
3080,0.0010
3085,0.0012
3090,0.0008
3095,0.0018
3100,0.0017
3105,0.0024
3110,0.0024
3115,0.0038
3120,0.0042
3125,0.0054
3130,0.0050
3135,0.0045
3140,0.0050
3145,0.0032
3150,0.0024
3155,0.0026
3160,0.0030
3165,0.0024
3170,0.0016
3175,0.0091
3180,0.0095
3185,0.0073
3190,0.0091
3195,0.0101
3200,0.0102
3205,0.0077
3210,0.0055
3215,0.0063
3220,0.0051
3225,0.0038
3230,0.0030
3235,0.0030
3240,0.0084
3245,0.0140
3250,0.0165
3255,0.0252
3260,0.0247
3265,0.0190
3270,0.0191
3275,0.0338
3280,0.0326
3285,0.0173
3290,0.0091
3295,0.0048
3300,0.0028
3305,0.0021
3310,0.0041
3315,0.0034
3320,0.0028
3325,0.0077
3330,0.0070
3335,0.0055
3340,0.0037
3345,0.0050
3350,0.0055
3355,0.0069
3360,0.0091
3365,0.0085
3370,0.0085
3375,0.0063
3380,0.0070
3385,0.0057
3390,0.0010
3395,0.0015
3400,0.0016
3405,0.0007
3410,0.0002
3415,0.0008
3420,0.0008
3425,0.0005
3430,0.0018
3435,0.0018
3440,0.0040
3445,0.0030
3450,0.0022
3455,0.0016
3460,0.0019
3465,0.0030
3470,0.0026
3475,0.0026
3480,0.0030
3485,0.0051
3490,0.0035
3495,0.0030
3500,0.0030
3505,0.0033
3510,0.0024
3515,0.0031
3520,0.0027
3525,0.0036
3530,0.0031
3535,0.0031
3540,0.0035
3545,0.0031
3550,0.0051
3555,0.0058
3560,0.0051
3565,0.0069
3570,0.0047
3575,0.0042
3580,0.0034
3585,0.0035
3590,0.0035
3595,0.0037
3600,0.0016
3605,0.0059
3610,0.0051
3615,0.0059
3620,0.0052
3625,0.0051
3630,0.0062
3635,0.0049
3640,0.0024
3645,0.0035
3650,0.0051
3655,0.0035
3660,0.0085
3665,0.0077
3670,0.0106
3675,0.0160
3680,0.0173
3685,0.0203
3690,0.0174
3695,0.0149
3700,0.0053
3705,0.0038
3710,0.0063
3715,0.0077
3720,0.0080
3725,0.0078
3730,0.0107
3735,0.0111
3740,0.0084
3745,0.0061
3750,0.0022
3755,0.0049
3760,0.0046
3765,0.0154
3770,0.0161
3775,0.0141
3780,0.0132
3785,0.0140
3790,0.0066
3795,0.0066
3800,0.0063
3805,0.0037
3810,0.0034
3815,0.0005
3820,0.0006
3825,0.0044
3830,0.0030
3835,0.0038
3840,0.0021
3845,0.0033
3850,0.0021
3855,0.0012
3860,0.0026
3865,0.0022
3870,0.0016
3875,0.0009
3880,0.0009
3885,0.0013
3890,0.0006
3895,0.0008
3900,0.0005
3905,0.0006
3910,0.0001
3915,0.0000
3920,0.0054
3925,0.0073
3930,0.0084
3935,0.0108
3940,0.0084
3945,0.0108
3950,0.0091
3955,0.0055
3960,0.0030
3965,0.0038
3970,0.0032
3975,0.0086
3980,0.0028
3985,0.0075
3990,0.0071
3995,0.0067
4000,0.0071
4005,0.0070
4010,0.0075
4015,0.0066
4020,0.0075
4025,0.0010
4030,0.0016
4035,0.0007
4040,0.0026
4045,0.0024
4050,0.0044
4055,0.0029
4060,0.0029
4065,0.0037
4070,0.0032
4075,0.0056
4080,0.0048
4085,0.0057
4090,0.0026
4095,0.0037
4100,0.0052
4105,0.0061
4110,0.0045
4115,0.0049
4120,0.0092
4125,0.0086
4130,0.0094
4135,0.0094
4140,0.0105
4145,0.0104
4150,0.0132
4155,0.0120
4160,0.0114
4165,0.0111
4170,0.0049
4175,0.0057
4180,0.0072
4185,0.0042
4190,0.0058
4195,0.0037
4200,0.0013
4205,0.0021
4210,0.0091
4215,0.0020
4220,0.0025
4225,0.0052
4230,0.0072
4235,0.0072
4240,0.0095
4245,0.0048
4250,0.0050
4255,0.0031
4260,0.0074
4265,0.0041
4270,0.0017
4275,0.0041
4280,0.0070
4285,0.0070
4290,0.0084
4295,0.0061
4300,0.0055
4305,0.0045
4310,0.0063
4315,0.0091
4320,0.0082
4325,0.0082
4330,0.0057
4335,0.0084
4340,0.0085
4345,0.0194
4350,0.0149
4355,0.0158
4360,0.0147
4365,0.0139
4370,0.0218
4375,0.0208
4380,0.0150
4385,0.0120
4390,0.0150
4395,0.0054
4400,0.0030
4405,0.0050
4410,0.0050
4415,0.0036
4420,0.0027
4425,0.0027
4430,0.0013
4435,0.0012
4440,0.0016
4445,0.0067
4450,0.0080
4455,0.0076
4460,0.0069
4465,0.0067
4470,0.0176
4475,0.0191
4480,0.0191
4485,0.0186
4490,0.0186
4495,0.0146
4500,0.0141
4505,0.0136
4510,0.0182
4515,0.0191
4520,0.0034
4525,0.0052
4530,0.0058
4535,0.0046
4540,0.0040
4545,0.0040
4550,0.0029
4555,0.0019
4560,0.0013
4565,0.0019
4570,0.0009
4575,0.0010
4580,0.0010
4585,0.0022
4590,0.0022
4595,0.0024
4600,0.0025
4605,0.0118
4610,0.0115
4615,0.0065
4620,0.0087
4625,0.0099
4630,0.0074
4635,0.0066
4640,0.0069
4645,0.0083
4650,0.0073
4655,0.0069
4660,0.0095
4665,0.0074
4670,0.0073
4675,0.0064
4680,0.0064
4685,0.0064
4690,0.0064
4695,0.0047
4700,0.0055
4705,0.0039
4710,0.0021
4715,0.0033
4720,0.0033
4725,0.0033
4730,0.0033
4735,0.0021
4740,0.0022
4745,0.0026
4750,0.0022
4755,0.0009
4760,0.0005
4765,0.0006
4770,0.0007
4775,0.0005
4780,0.0005
4785,0.0010
4790,0.0013
4795,0.0019
4800,0.0023
4805,0.0064
4810,0.0047
4815,0.0038
4820,0.0033
4825,0.0033
4830,0.0039
4835,0.0038
4840,0.0026
4845,0.0019
4850,0.0016
4855,0.0017
4860,0.0016
4865,0.0012
4870,0.0010
4875,0.0005
4880,0.0005
4885,0.0016
4890,0.0016
4895,0.0019
4900,0.0011
4905,0.0016
4910,0.0011
4915,0.0011
4920,0.0011
4925,0.0015
4930,0.0018
4935,0.0018
4940,0.0123
4945,0.0137
4950,0.0134
4955,0.0132
4960,0.0132
4965,0.0114
4970,0.0098
4975,0.0083
4980,0.0081
4985,0.0096
4990,0.0038
4995,0.0041
5000,0.0044
5005,0.0035
5010,0.0025
5015,0.0048
5020,0.0065
5025,0.0066
5030,0.0185
5035,0.0205
5040,0.0221
5045,0.0213
5050,0.0107
5055,0.0107
5060,0.0112
5065,0.0069
5070,0.0059
5075,0.0043
5080,0.0019
5085,0.0037
5090,0.0050
5095,0.0099
5100,0.0057
5105,0.0050
5110,0.0016
5115,0.0023
5120,0.0020
5125,0.0039
5130,0.0010
5135,0.0015
5140,0.0012
5145,0.0029
5150,0.0115
5155,0.0115
5160,0.0125
5165,0.0128
5170,0.0122
5175,0.0128
5180,0.0123
5185,0.0128
5190,0.0082
5195,0.0065
5200,0.0036
5205,0.0026
5210,0.0013
5215,0.0011
5220,0.0011
5225,0.0017
5230,0.0055
5235,0.0068
5240,0.0016
5245,0.0064
5250,0.0021
5255,0.0039
5260,0.0104
5265,0.0147
5270,0.0200
5275,0.0259
5280,0.0186
5285,0.0143
5290,0.0218
5295,0.0140
5300,0.0121
5305,0.0093
5310,0.0089
5315,0.0049
5320,0.0019
5325,0.0025
5330,0.0010
5335,0.0010
5340,0.0085
5345,0.0244
5350,0.0192
5355,0.0188
5360,0.0192
5365,0.0196
5370,0.0192
5375,0.0188
5380,0.0188
5385,0.0186
5390,0.0186
5395,0.0013
5400,0.0063
5405,0.0063
5410,0.0094
5415,0.0077
5420,0.0070
5425,0.0085
5430,0.0094
5435,0.0111
5440,0.0101
5445,0.0091
5450,0.0077
5455,0.0018
5460,0.0041
5465,0.0063
5470,0.0065
5475,0.0084
5480,0.0068
5485,0.0086
5490,0.0088
5495,0.0197
5500,0.0179
5505,0.0088
5510,0.0039
5515,0.0024
5520,0.0032
5525,0.0036
5530,0.0042
5535,0.0075
5540,0.0053
5545,0.0009
5550,0.0013
5555,0.0027
5560,0.0080
5565,0.0106
5570,0.0064
5575,0.0053
5580,0.0034
5585,0.0022
5590,0.0022
5595,0.0029
5600,0.0017
5605,0.0007
5610,0.0000
5615,0.0038
5620,0.0030
5625,0.0026
5630,0.0027
5635,0.0033
5640,0.0039
5645,0.0047
5650,0.0001
5655,0.0001
5660,0.0003
5665,0.0007
5670,0.0000
5675,0.0000
5680,0.0001
5685,0.0001
5690,0.0001
5695,0.0009
5700,0.0039
5705,0.0008
5710,0.0018
5715,0.0022
5720,0.0013
5725,0.0013
5730,0.0013
5735,0.0019
5740,0.0015
5745,0.0032
5750,0.0032
5755,0.0075
5760,0.0137
5765,0.0137
5770,0.0127
5775,0.0064
5780,0.0072
5785,0.0033
5790,0.0044
5795,0.0054
5800,0.0073
5805,0.0081
5810,0.0073
5815,0.0080
5820,0.0080
5825,0.0068
5830,0.0125
5835,0.0129
5840,0.0125
5845,0.0128
5850,0.0092
5855,0.0083
5860,0.0090
5865,0.0090
5870,0.0083
5875,0.0087
5880,0.0017
5885,0.0034
5890,0.0036
5895,0.0014
5900,0.0029
5905,0.0013
5910,0.0016
5915,0.0025
5920,0.0044
5925,0.0058
5930,0.0044
5935,0.0024
5940,0.0044
5945,0.0072
5950,0.0056
5955,0.0060
5960,0.0030
5965,0.0028
5970,0.0043
5975,0.0052
5980,0.0047
5985,0.0047
5990,0.0049
5995,0.0114
6000,0.0169
6005,0.0148
6010,0.0128
6015,0.0104
6020,0.0111
6025,0.0116
6030,0.0109
6035,0.0101
6040,0.0101
6045,0.0103
6050,0.0014
6055,0.0022
6060,0.0051
6065,0.0072
6070,0.0018
6075,0.0072
6080,0.0072
6085,0.0087
6090,0.0104
6095,0.0179
6100,0.0205
6105,0.0174
6110,0.0110
6115,0.0116
6120,0.0116
6125,0.0049
6130,0.0044
6135,0.0029
6140,0.0029
6145,0.0037
6150,0.0045
6155,0.0027
6160,0.0082
6165,0.0074
6170,0.0070
6175,0.0034
6180,0.0025
6185,0.0034
6190,0.0046
6195,0.0121
6200,0.0080
6205,0.0080
6210,0.0044
6215,0.0034
6220,0.0021
6225,0.0070
6230,0.0079
6235,0.0081
6240,0.0016
6245,0.0026
6250,0.0028
6255,0.0033
6260,0.0036
6265,0.0038
6270,0.0058
6275,0.0072
6280,0.0070
6285,0.0054
6290,0.0055
6295,0.0060
6300,0.0045
6305,0.0041
6310,0.0047
6315,0.0052
6320,0.0057
6325,0.0060
6330,0.0072
6335,0.0065
6340,0.0057
6345,0.0065
6350,0.0050
6355,0.0050
6360,0.0050
6365,0.0046
6370,0.0043
6375,0.0061
6380,0.0053
6385,0.0062
6390,0.0060
6395,0.0057
6400,0.0035
6405,0.0041
6410,0.0027
6415,0.0020
6420,0.0027
6425,0.0011
6430,0.0012
6435,0.0056
6440,0.0041
6445,0.0043
6450,0.0111
6455,0.0066
6460,0.0048
6465,0.0054
6470,0.0050
6475,0.0052
6480,0.0132
6485,0.0186
6490,0.0151
6495,0.0161
6500,0.0190
6505,0.0185
6510,0.0192
6515,0.0186
6520,0.0148
6525,0.0158
6530,0.0032
6535,0.0014
6540,0.0081
6545,0.0027
6550,0.0035
6555,0.0016
6560,0.0019
6565,0.0036
6570,0.0034
6575,0.0048
6580,0.0062
6585,0.0073
6590,0.0174
6595,0.0142
6600,0.0142
6605,0.0133
6610,0.0187
6615,0.0263
6620,0.0168
6625,0.0137
6630,0.0091
6635,0.0086
6640,0.0084
6645,0.0084
6650,0.0083
6655,0.0120
6660,0.0077
6665,0.0077
6670,0.0075
6675,0.0088
6680,0.0093
6685,0.0100
6690,0.0088
6695,0.0078
6700,0.0072
6705,0.0078
6710,0.0078
6715,0.0091
6720,0.0091
6725,0.0084
6730,0.0061
6735,0.0037
6740,0.0024
6745,0.0024
6750,0.0027
6755,0.0032
6760,0.0019
6765,0.0019
6770,0.0019
6775,0.0016
6780,0.0009
6785,0.0007
6790,0.0005
6795,0.0005
6800,0.0004
6805,0.0000
6810,0.0040
6815,0.0061
6820,0.0002
6825,0.0004
6830,0.0001
6835,0.0013
6840,0.0023
6845,0.0023
6850,0.0011
6855,0.0017
6860,0.0009
6865,0.0015
6870,0.0008
6875,0.0006
6880,0.0007
6885,0.0008
6890,0.0008
6895,0.0018
6900,0.0022
6905,0.0043
6910,0.0043
6915,0.0045
6920,0.0038
6925,0.0032
6930,0.0034
6935,0.0025
6940,0.0034
6945,0.0027
6950,0.0000
6955,0.0009
6960,0.0004
6965,0.0088
6970,0.0088
6975,0.0083
6980,0.0087
6985,0.0094
6990,0.0188
6995,0.0188
7000,0.0162
7005,0.0183
7010,0.0171
7015,0.0014
7020,0.0014
7025,0.0019
7030,0.0017
7035,0.0016
7040,0.0018
7045,0.0024
7050,0.0028
7055,0.0022
7060,0.0024
7065,0.0026
7070,0.0021
7075,0.0028
7080,0.0035
7085,0.0030
7090,0.0069
7095,0.0064
7100,0.0064
7105,0.0074
7110,0.0054
7115,0.0047
7120,0.0026
7125,0.0044
7130,0.0057
7135,0.0089
7140,0.0044
7145,0.0039
7150,0.0041
7155,0.0027
7160,0.0037
7165,0.0030
7170,0.0069
7175,0.0178
7180,0.0206
7185,0.0285
7190,0.0221
7195,0.0165
7200,0.0149
7205,0.0379
7210,0.0366
7215,0.0352
7220,0.0342
7225,0.0325
7230,0.0319
7235,0.0293
7240,0.0238
7245,0.0261
7250,0.0238
7255,0.0074
7260,0.0070
7265,0.0005
7270,0.0014
7275,0.0047
7280,0.0062
7285,0.0064
7290,0.0110
7295,0.0032
7300,0.0068
7305,0.0050
7310,0.0028
7315,0.0036
7320,0.0034
7325,0.0048
7330,0.0040
7335,0.0067
7340,0.0058
7345,0.0064
7350,0.0042
7355,0.0064
7360,0.0058
7365,0.0126
7370,0.0128
7375,0.0114
7380,0.0098
7385,0.0190
7390,0.0270
7395,0.0252
7400,0.0271
7405,0.0212
7410,0.0210
7415,0.0109
7420,0.0096
7425,0.0049
7430,0.0074
7435,0.0041
7440,0.0050
7445,0.0040
7450,0.0076
7455,0.0159
7460,0.0150
7465,0.0126
7470,0.0113
7475,0.0102
7480,0.0099
7485,0.0091
7490,0.0102
7495,0.0119
7500,0.0192
7505,0.0020
7510,0.0026
7515,0.0026
7520,0.0030
7525,0.0038
7530,0.0073
7535,0.0061
7540,0.0077
7545,0.0077
7550,0.0086
7555,0.0086
7560,0.0073
7565,0.0073
7570,0.0095
7575,0.0081
7580,0.0057
7585,0.0134
7590,0.0126
7595,0.0126
7600,0.0091
7605,0.0186
7610,0.0167
7615,0.0165
7620,0.0180
7625,0.0157
7630,0.0224
7635,0.0148
7640,0.0149
7645,0.0110
7650,0.0225
7655,0.0193
7660,0.0229
7665,0.0215
7670,0.0171
7675,0.0171
7680,0.0090
7685,0.0089
7690,0.0151
7695,0.0086
7700,0.0027
7705,0.0081
7710,0.0080
7715,0.0086
7720,0.0123
7725,0.0118
7730,0.0088
7735,0.0027
7740,0.0053
7745,0.0055
7750,0.0034
7755,0.0013
7760,0.0015
7765,0.0055
7770,0.0018
7775,0.0015
7780,0.0020
7785,0.0017
7790,0.0016
7795,0.0008
7800,0.0006
7805,0.0032
7810,0.0021
7815,0.0018
7820,0.0031
7825,0.0031
7830,0.0043
7835,0.0047
7840,0.0043
7845,0.0035
7850,0.0040
7855,0.0128
7860,0.0101
7865,0.0094
7870,0.0066
7875,0.0049
7880,0.0049
7885,0.0066
7890,0.0085
7895,0.0024
7900,0.0035
7905,0.0011
7910,0.0025
7915,0.0016
7920,0.0025
7925,0.0059
7930,0.0060
7935,0.0051
7940,0.0025
7945,0.0019
7950,0.0034
7955,0.0038
7960,0.0038
7965,0.0043
7970,0.0024
7975,0.0053
7980,0.0066
7985,0.0064
7990,0.0066
7995,0.0068
8000,0.0069
8005,0.0091
8010,0.0134
8015,0.0230
8020,0.0231
8025,0.0285
8030,0.0275
8035,0.0253
8040,0.0275
8045,0.0271
8050,0.0060
8055,0.0044
8060,0.0027
8065,0.0011
8070,0.0024
8075,0.0013
8080,0.0093
8085,0.0093
8090,0.0096
8095,0.0099
8100,0.0103
8105,0.0161
8110,0.0146
8115,0.0171
8120,0.0143
8125,0.0145
8130,0.0149
8135,0.0100
8140,0.0077
8145,0.0079
8150,0.0077
8155,0.0080
8160,0.0068
8165,0.0025
8170,0.0020
8175,0.0026
8180,0.0038
8185,0.0044
8190,0.0053
8195,0.0045
8200,0.0082
8205,0.0077
8210,0.0082
8215,0.0099
8220,0.0119
8225,0.0111
8230,0.0108
8235,0.0142
8240,0.0130
8245,0.0187
8250,0.0178
8255,0.0338
8260,0.0316
8265,0.0237
8270,0.0249
8275,0.0250
8280,0.0258
8285,0.0258
8290,0.0373
8295,0.0325
8300,0.0319
8305,0.0182
8310,0.0147
8315,0.0111
8320,0.0097
8325,0.0089
8330,0.0087
8335,0.0105
8340,0.0016
8345,0.0012
8350,0.0005
8355,0.0008
8360,0.0009
8365,0.0004
8370,0.0020
8375,0.0013
8380,0.0008
8385,0.0001
8390,0.0001
8395,0.0006
8400,0.0007
8405,0.0004
8410,0.0004
8415,0.0004
8420,0.0032
8425,0.0030
8430,0.0032
8435,0.0045
8440,0.0061
8445,0.0055
8450,0.0070
8455,0.0070
8460,0.0055
8465,0.0008
8470,0.0010
8475,0.0015
8480,0.0008
8485,0.0006
8490,0.0008
8495,0.0000
8500,0.0034
8505,0.0039
8510,0.0039
8515,0.0034
8520,0.0052
8525,0.0037
8530,0.0057
8535,0.0051
8540,0.0067
8545,0.0042
8550,0.0035
8555,0.0099
8560,0.0099
8565,0.0091
8570,0.0085
8575,0.0050
8580,0.0037
8585,0.0050
8590,0.0037
8595,0.0049
8600,0.0066
8605,0.0032
8610,0.0036
8615,0.0036
8620,0.0029
8625,0.0036
8630,0.0043
8635,0.0028
8640,0.0033
8645,0.0028
8650,0.0007
8655,0.0063
8660,0.0310
8665,0.0303
8670,0.0298
8675,0.0306
8680,0.0322
8685,0.0314
8690,0.0248
8695,0.0248
8700,0.0265
8705,0.0197
8710,0.0028
8715,0.0028
8720,0.0028
8725,0.0029
8730,0.0039
8735,0.0042
8740,0.0048
8745,0.0060
8750,0.0231
8755,0.0223
8760,0.0198
8765,0.0199
8770,0.0206
8775,0.0206
8780,0.0209
8785,0.0194
8790,0.0205
8795,0.0192
8800,0.0015
8805,0.0022
8810,0.0010
8815,0.0022
8820,0.0033
8825,0.0114
8830,0.0126
8835,0.0102
8840,0.0102
8845,0.0185
8850,0.0135
8855,0.0128
8860,0.0058
