step,phi_proxy
2640,0.0016
2645,0.0020
2650,0.0101
2655,0.0085
2660,0.0070
2665,0.0020
2670,0.0039
2675,0.0052
2680,0.0056
2685,0.0034
2690,0.0047
2695,0.0036
2700,0.0036
2705,0.0076
2710,0.0105
2715,0.0067
2720,0.0050
2725,0.0061
2730,0.0070
2735,0.0074
2740,0.0071
2745,0.0054
2750,0.0069
2755,0.0060
2760,0.0057
2765,0.0054
2770,0.0008
2775,0.0015
2780,0.0021
2785,0.0015
2790,0.0009
2795,0.0021
2800,0.0011
2805,0.0045
2810,0.0083
2815,0.0081
2820,0.0098
2825,0.0095
2830,0.0094
2835,0.0110
2840,0.0116
2845,0.0126
2850,0.0133
2855,0.0143
2860,0.0138
2865,0.0124
2870,0.0132
2875,0.0126
2880,0.0123
2885,0.0196
2890,0.0213
2895,0.0230
2900,0.0285
2905,0.0238
2910,0.0230
2915,0.0221
2920,0.0178
2925,0.0178
2930,0.0165
2935,0.0165
2940,0.0049
2945,0.0024
2950,0.0012
2955,0.0008
2960,0.0001
2965,0.0000
2970,0.0000
2975,0.0005
2980,0.0002
2985,0.0003
2990,0.0006
2995,0.0007
3000,0.0009
3005,0.0009
3010,0.0009
3015,0.0006
3020,0.0006
3025,0.0018
3030,0.0011
3035,0.0037
3040,0.0077
3045,0.0063
3050,0.0274
3055,0.0211
3060,0.0202
3065,0.0237
3070,0.0242
3075,0.0301
3080,0.0347
3085,0.0405
3090,0.0277
3095,0.0254
3100,0.0142
3105,0.0145
3110,0.0150
3115,0.0150
3120,0.0147
3125,0.0156
3130,0.0185
3135,0.0121
3140,0.0099
3145,0.0099
3150,0.0017
3155,0.0058
3160,0.0067
3165,0.0044
3170,0.0041
3175,0.0067
3180,0.0084
3185,0.0026
3190,0.0032
3195,0.0032
3200,0.0079
3205,0.0060
3210,0.0054
3215,0.0051
3220,0.0051
3225,0.0049
3230,0.0051
3235,0.0032
3240,0.0065
3245,0.0090
3250,0.0111
3255,0.0160
3260,0.0136
3265,0.0114
3270,0.0134
3275,0.0090
3280,0.0072
3285,0.0058
3290,0.0016
3295,0.0008
3300,0.0000
3305,0.0000
3310,0.0006
3315,0.0006
3320,0.0002
3325,0.0010
3330,0.0032
3335,0.0067
3340,0.0080
3345,0.0019
3350,0.0014
3355,0.0014
3360,0.0007
3365,0.0007
3370,0.0024
3375,0.0024
3380,0.0012
3385,0.0022
3390,0.0019
3395,0.0013
3400,0.0006
3405,0.0015
3410,0.0007
3415,0.0008
3420,0.0007
3425,0.0029
3430,0.0021
3435,0.0017
3440,0.0017
3445,0.0008
3450,0.0008
3455,0.0011
3460,0.0010
3465,0.0011
3470,0.0038
3475,0.0006
3480,0.0014
3485,0.0037
3490,0.0019
3495,0.0037
3500,0.0014
3505,0.0009
3510,0.0014
3515,0.0009
3520,0.0026
3525,0.0026
3530,0.0017
3535,0.0017
3540,0.0016
3545,0.0016
3550,0.0016
3555,0.0010
3560,0.0016
3565,0.0022
3570,0.0020
3575,0.0030
3580,0.0033
3585,0.0061
3590,0.0003
3595,0.0020
3600,0.0005
3605,0.0008
3610,0.0003
3615,0.0020
3620,0.0021
3625,0.0018
3630,0.0018
3635,0.0017
3640,0.0047
3645,0.0025
3650,0.0050
3655,0.0038
3660,0.0043
3665,0.0015
3670,0.0014
3675,0.0014
3680,0.0032
3685,0.0051
3690,0.0080
3695,0.0072
3700,0.0045
3705,0.0084
3710,0.0163
3715,0.0172
3720,0.0089
3725,0.0101
3730,0.0038
3735,0.0035
3740,0.0022
3745,0.0011
3750,0.0012
3755,0.0012
3760,0.0013
3765,0.0030
3770,0.0013
3775,0.0038
3780,0.0038
3785,0.0072
3790,0.0070
3795,0.0054
3800,0.0039
3805,0.0027
3810,0.0027
3815,0.0035
3820,0.0035
3825,0.0013
3830,0.0047
3835,0.0056
3840,0.0098
3845,0.0101
3850,0.0134
3855,0.0140
3860,0.0166
3865,0.0166
3870,0.0163
3875,0.0250
3880,0.0250
3885,0.0296
3890,0.0159
3895,0.0215
3900,0.0165
3905,0.0147
3910,0.0147
3915,0.0165
3920,0.0174
3925,0.0102
3930,0.0058
3935,0.0015
3940,0.0016
3945,0.0030
3950,0.0037
3955,0.0037
3960,0.0050
3965,0.0045
3970,0.0045
3975,0.0041
3980,0.0032
3985,0.0040
3990,0.0036
3995,0.0036
4000,0.0038
4005,0.0036
4010,0.0036
4015,0.0021
4020,0.0034
4025,0.0045
4030,0.0134
4035,0.0175
4040,0.0102
4045,0.0106
4050,0.0100
4055,0.0100
4060,0.0106
4065,0.0121
4070,0.0064
4075,0.0064
4080,0.0015
4085,0.0008
4090,0.0033
4095,0.0019
4100,0.0019
4105,0.0021
4110,0.0026
4115,0.0021
4120,0.0021
4125,0.0019
4130,0.0010
4135,0.0010
4140,0.0019
4145,0.0019
4150,0.0014
4155,0.0032
4160,0.0027
4165,0.0008
4170,0.0040
4175,0.0080
4180,0.0184
4185,0.0159
4190,0.0108
4195,0.0100
4200,0.0127
4205,0.0127
4210,0.0124
4215,0.0220
4220,0.0052
4225,0.0066
4230,0.0055
4235,0.0055
4240,0.0077
4245,0.0026
4250,0.0046
4255,0.0057
4260,0.0010
4265,0.0015
4270,0.0008
4275,0.0008
4280,0.0011
4285,0.0023
4290,0.0046
4295,0.0004
4300,0.0024
4305,0.0037
4310,0.0007
4315,0.0007
4320,0.0008
4325,0.0012
4330,0.0032
4335,0.0047
4340,0.0009
4345,0.0009
4350,0.0023
4355,0.0019
4360,0.0023
4365,0.0023
4370,0.0023
4375,0.0029
4380,0.0020
4385,0.0021
4390,0.0087
4395,0.0074
4400,0.0032
4405,0.0035
4410,0.0013
4415,0.0017
4420,0.0012
4425,0.0015
4430,0.0019
4435,0.0025
4440,0.0021
4445,0.0030
4450,0.0047
4455,0.0104
4460,0.0178
4465,0.0178
4470,0.0061
4475,0.0053
4480,0.0049
4485,0.0041
4490,0.0030
4495,0.0037
4500,0.0055
4505,0.0001
4510,0.0000
4515,0.0002
4520,0.0002
4525,0.0003
4530,0.0003
4535,0.0001
4540,0.0000
4545,0.0000
4550,0.0003
4555,0.0035
4560,0.0030
4565,0.0154
4570,0.0102
4575,0.0104
4580,0.0120
4585,0.0118
4590,0.0118
4595,0.0113
4600,0.0077
4605,0.0095
4610,0.0095
4615,0.0048
4620,0.0028
4625,0.0031
4630,0.0024
4635,0.0027
4640,0.0026
4645,0.0057
4650,0.0122
4655,0.0091
4660,0.0036
4665,0.0042
4670,0.0049
4675,0.0049
4680,0.0038
4685,0.0045
4690,0.0057
4695,0.0027
4700,0.0023
4705,0.0055
4710,0.0096
4715,0.0062
4720,0.0108
4725,0.0194
4730,0.0332
4735,0.0229
4740,0.0139
4745,0.0129
4750,0.0129
4755,0.0107
4760,0.0063
4765,0.0070
4770,0.0070
4775,0.0056
4780,0.0075
4785,0.0077
4790,0.0077
4795,0.0074
4800,0.0075
4805,0.0249
4810,0.0177
4815,0.0161
4820,0.0105
4825,0.0097
4830,0.0086
4835,0.0086
4840,0.0091
4845,0.0104
4850,0.0138
4855,0.0039
4860,0.0051
4865,0.0034
4870,0.0047
4875,0.0055
4880,0.0053
4885,0.0076
4890,0.0092
4895,0.0136
4900,0.0092
4905,0.0084
4910,0.0099
4915,0.0084
4920,0.0084
4925,0.0064
4930,0.0056
4935,0.0018
4940,0.0016
4945,0.0021
4950,0.0024
4955,0.0020
4960,0.0025
4965,0.0095
4970,0.0040
4975,0.0018
4980,0.0017
4985,0.0020
4990,0.0018
4995,0.0040
5000,0.0089
5005,0.0095
5010,0.0091
5015,0.0071
5020,0.0053
5025,0.0066
5030,0.0062
5035,0.0058
5040,0.0081
5045,0.0102
5050,0.0120
5055,0.0181
5060,0.0211
5065,0.0229
5070,0.0182
5075,0.0110
5080,0.0132
5085,0.0117
5090,0.0110
5095,0.0151
5100,0.0147
5105,0.0206
5110,0.0177
5115,0.0316
5120,0.0316
5125,0.0298
5130,0.0304
5135,0.0279
5140,0.0314
5145,0.0192
5150,0.0167
5155,0.0164
5160,0.0137
5165,0.0027
5170,0.0018
5175,0.0017
5180,0.0005
5185,0.0001
5190,0.0000
5195,0.0118
5200,0.0141
5205,0.0149
5210,0.0144
5215,0.0153
5220,0.0156
5225,0.0150
5230,0.0142
5235,0.0154
5240,0.0117
5245,0.0124
5250,0.0141
5255,0.0175
5260,0.0164
5265,0.0153
5270,0.0191
5275,0.0133
5280,0.0207
5285,0.0185
5290,0.0145
5295,0.0119
5300,0.0096
5305,0.0092
5310,0.0088
5315,0.0140
5320,0.0167
5325,0.0144
5330,0.0026
5335,0.0068
5340,0.0060
5345,0.0049
5350,0.0065
5355,0.0067
5360,0.0064
5365,0.0066
5370,0.0058
5375,0.0063
5380,0.0062
5385,0.0036
5390,0.0042
5395,0.0187
5400,0.0205
5405,0.0236
5410,0.0236
5415,0.0133
5420,0.0081
5425,0.0077
5430,0.0104
5435,0.0094
5440,0.0091
5445,0.0065
5450,0.0041
5455,0.0020
5460,0.0037
5465,0.0032
5470,0.0042
5475,0.0034
5480,0.0050
5485,0.0123
5490,0.0080
5495,0.0050
5500,0.0053
5505,0.0074
5510,0.0025
5515,0.0025
5520,0.0022
5525,0.0023
5530,0.0060
5535,0.0011
5540,0.0010
5545,0.0010
5550,0.0013
5555,0.0011
5560,0.0014
5565,0.0014
5570,0.0014
5575,0.0008
5580,0.0005
5585,0.0007
5590,0.0006
5595,0.0015
5600,0.0021
5605,0.0007
5610,0.0021
5615,0.0018
5620,0.0029
5625,0.0038
5630,0.0075
5635,0.0087
5640,0.0077
5645,0.0049
5650,0.0049
5655,0.0070
5660,0.0076
5665,0.0052
5670,0.0041
5675,0.0038
5680,0.0046
5685,0.0026
5690,0.0024
5695,0.0022
5700,0.0015
5705,0.0015
5710,0.0026
5715,0.0035
5720,0.0040
5725,0.0000
5730,0.0008
5735,0.0003
5740,0.0010
5745,0.0013
5750,0.0036
5755,0.0043
5760,0.0042
5765,0.0051
5770,0.0080
5775,0.0051
5780,0.0039
5785,0.0040
5790,0.0028
5795,0.0035
5800,0.0055
5805,0.0050
5810,0.0033
5815,0.0113
5820,0.0113
5825,0.0063
5830,0.0067
5835,0.0060
5840,0.0063
5845,0.0067
5850,0.0039
5855,0.0042
5860,0.0030
5865,0.0019
5870,0.0024
5875,0.0016
5880,0.0031
5885,0.0011
5890,0.0008
5895,0.0003
5900,0.0003
5905,0.0045
5910,0.0106
5915,0.0152
5920,0.0152
5925,0.0191
5930,0.0160
5935,0.0120
5940,0.0120
5945,0.0114
5950,0.0107
5955,0.0068
5960,0.0059
5965,0.0064
5970,0.0082
5975,0.0076
5980,0.0070
5985,0.0042
5990,0.0047
5995,0.0048
6000,0.0064
6005,0.0066
6010,0.0048
6015,0.0040
6020,0.0050
6025,0.0044
6030,0.0023
6035,0.0011
6040,0.0097
6045,0.0132
6050,0.0207
6055,0.0185
6060,0.0171
6065,0.0254
6070,0.0266
6075,0.0256
6080,0.0187
6085,0.0107
6090,0.0032
6095,0.0072
6100,0.0092
6105,0.0094
6110,0.0082
6115,0.0070
6120,0.0040
6125,0.0034
6130,0.0033
6135,0.0054
6140,0.0047
6145,0.0058
6150,0.0035
6155,0.0055
6160,0.0052
6165,0.0056
6170,0.0100
6175,0.0078
6180,0.0107
6185,0.0214
6190,0.0199
6195,0.0198
6200,0.0205
6205,0.0227
6210,0.0156
6215,0.0155
6220,0.0113
6225,0.0081
6230,0.0092
6235,0.0084
6240,0.0080
6245,0.0080
6250,0.0089
6255,0.0054
6260,0.0057
6265,0.0073
6270,0.0067
6275,0.0072
6280,0.0090
6285,0.0083
6290,0.0120
6295,0.0080
6300,0.0043
6305,0.0084
6310,0.0121
6315,0.0121
6320,0.0114
6325,0.0069
6330,0.0060
6335,0.0094
6340,0.0075
6345,0.0088
6350,0.0092
6355,0.0090
6360,0.0037
6365,0.0060
6370,0.0057
6375,0.0064
6380,0.0071
6385,0.0165
6390,0.0260
6395,0.0280
6400,0.0334
6405,0.0345
6410,0.0360
6415,0.0222
6420,0.0167
6425,0.0154
6430,0.0159
6435,0.0158
6440,0.0070
6445,0.0048
6450,0.0049
6455,0.0066
6460,0.0056
6465,0.0103
6470,0.0306
6475,0.0274
6480,0.0282
6485,0.0287
6490,0.0211
6495,0.0232
6500,0.0215
6505,0.0212
6510,0.0212
6515,0.0191
6520,0.0125
6525,0.0302
6530,0.0278
6535,0.0279
6540,0.0406
6545,0.0422
6550,0.0344
6555,0.0338
6560,0.0342
6565,0.0350
6570,0.0197
6575,0.0040
6580,0.0040
6585,0.0062
6590,0.0038
6595,0.0062
6600,0.0052
6605,0.0060
6610,0.0042
6615,0.0041
6620,0.0052
6625,0.0051
6630,0.0029
6635,0.0018
6640,0.0028
6645,0.0045
6650,0.0016
6655,0.0046
6660,0.0048
6665,0.0048
6670,0.0065
6675,0.0184
6680,0.0109
6685,0.0179
6690,0.0160
6695,0.0167
6700,0.0134
6705,0.0111
6710,0.0058
6715,0.0032
6720,0.0085
6725,0.0162
6730,0.0157
6735,0.0142
6740,0.0136
6745,0.0098
6750,0.0047
6755,0.0044
6760,0.0095
6765,0.0035
6770,0.0035
6775,0.0035
6780,0.0009
6785,0.0009
6790,0.0005
6795,0.0000
6800,0.0001
6805,0.0029
6810,0.0032
6815,0.0032
6820,0.0058
6825,0.0058
6830,0.0062
6835,0.0043
6840,0.0041
6845,0.0107
6850,0.0107
6855,0.0090
6860,0.0097
6865,0.0091
6870,0.0043
6875,0.0095
6880,0.0095
6885,0.0041
6890,0.0057
6895,0.0049
6900,0.0030
6905,0.0075
6910,0.0075
6915,0.0100
6920,0.0113
6925,0.0054
6930,0.0109
6935,0.0094
6940,0.0065
6945,0.0082
6950,0.0138
6955,0.0250
6960,0.0396
6965,0.0374
6970,0.0318
6975,0.0266
6980,0.0219
6985,0.0197
6990,0.0185
6995,0.0153
7000,0.0141
7005,0.0138
7010,0.0115
7015,0.0115
7020,0.0088
7025,0.0090
7030,0.0085
7035,0.0071
7040,0.0040
7045,0.0037
7050,0.0053
7055,0.0130
7060,0.0109
7065,0.0135
7070,0.0132
7075,0.0132
7080,0.0148
7085,0.0139
7090,0.0181
7095,0.0170
7100,0.0196
7105,0.0075
7110,0.0081
7115,0.0049
7120,0.0081
7125,0.0035
7130,0.0040
7135,0.0074
7140,0.0077
7145,0.0089
7150,0.0087
7155,0.0080
7160,0.0058
7165,0.0060
7170,0.0046
7175,0.0053
7180,0.0108
7185,0.0061
7190,0.0057
7195,0.0085
7200,0.0200
7205,0.0226
7210,0.0204
7215,0.0187
7220,0.0187
7225,0.0184
7230,0.0368
7235,0.0360
7240,0.0390
7245,0.0350
7250,0.0243
7255,0.0251
7260,0.0232
7265,0.0234
7270,0.0267
7275,0.0271
7280,0.0017
7285,0.0017
7290,0.0008
7295,0.0011
7300,0.0024
7305,0.0033
7310,0.0044
7315,0.0062
7320,0.0080
7325,0.0101
7330,0.0071
7335,0.0076
7340,0.0086
7345,0.0084
7350,0.0068
7355,0.0057
7360,0.0056
7365,0.0040
7370,0.0068
7375,0.0051
7380,0.0007
7385,0.0007
7390,0.0015
7395,0.0023
7400,0.0020
7405,0.0018
7410,0.0018
7415,0.0015
7420,0.0033
7425,0.0045
7430,0.0054
7435,0.0041
7440,0.0049
7445,0.0130
7450,0.0069
7455,0.0067
7460,0.0045
7465,0.0052
7470,0.0029
7475,0.0029
7480,0.0027
7485,0.0029
7490,0.0048
7495,0.0080
7500,0.0067
7505,0.0054
7510,0.0054
7515,0.0098
7520,0.0164
7525,0.0158
7530,0.0152
7535,0.0120
7540,0.0179
7545,0.0215
7550,0.0215
7555,0.0215
7560,0.0152
7565,0.0141
7570,0.0099
7575,0.0123
7580,0.0083
7585,0.0083
7590,0.0082
7595,0.0077
7600,0.0074
7605,0.0076
7610,0.0118
7615,0.0077
7620,0.0094
7625,0.0089
7630,0.0158
7635,0.0190
7640,0.0180
7645,0.0160
7650,0.0128
7655,0.0042
7660,0.0054
7665,0.0072
7670,0.0134
7675,0.0137
7680,0.0129
7685,0.0125
7690,0.0119
7695,0.0115
7700,0.0116
7705,0.0037
7710,0.0052
7715,0.0109
7720,0.0114
7725,0.0127
7730,0.0105
7735,0.0104
7740,0.0148
7745,0.0170
7750,0.0255
7755,0.0187
7760,0.0141
7765,0.0200
7770,0.0213
7775,0.0204
7780,0.0233
7785,0.0279
7790,0.0183
7795,0.0119
7800,0.0116
7805,0.0075
7810,0.0087
7815,0.0104
7820,0.0100
7825,0.0112
7830,0.0133
7835,0.0079
7840,0.0089
7845,0.0110
7850,0.0137
7855,0.0150
7860,0.0161
7865,0.0101
7870,0.0105
7875,0.0095
7880,0.0089
7885,0.0097
7890,0.0106
7895,0.0051
7900,0.0035
7905,0.0029
7910,0.0083
7915,0.0072
7920,0.0083
7925,0.0050
7930,0.0036
7935,0.0025
7940,0.0084
7945,0.0121
7950,0.0165
7955,0.0167
7960,0.0185
7965,0.0194
7970,0.0194
7975,0.0082
7980,0.0095
7985,0.0102
7990,0.0117
7995,0.0074
8000,0.0130
8005,0.0138
8010,0.0155
8015,0.0096
8020,0.0110
8025,0.0167
8030,0.0049
8035,0.0043
8040,0.0034
8045,0.0027
8050,0.0022
8055,0.0012
8060,0.0013
8065,0.0094
8070,0.0098
8075,0.0092
8080,0.0091
8085,0.0113
8090,0.0109
8095,0.0098
8100,0.0201
8105,0.0189
8110,0.0180
8115,0.0106
8120,0.0037
8125,0.0141
8130,0.0106
8135,0.0110
8140,0.0082
8145,0.0077
8150,0.0077
8155,0.0176
8160,0.0169
8165,0.0169
8170,0.0268
8175,0.0189
8180,0.0192
8185,0.0196
8190,0.0278
8195,0.0296
8200,0.0163
8205,0.0151
8210,0.0139
8215,0.0146
8220,0.0102
8225,0.0102
8230,0.0154
8235,0.0244
8240,0.0183
8245,0.0233
8250,0.0185
8255,0.0152
8260,0.0136
8265,0.0129
8270,0.0226
8275,0.0241
8280,0.0166
8285,0.0175
8290,0.0264
8295,0.0219
8300,0.0197
8305,0.0204
8310,0.0167
8315,0.0182
8320,0.0075
8325,0.0088
8330,0.0059
8335,0.0091
8340,0.0107
8345,0.0125
8350,0.0090
8355,0.0079
8360,0.0070
8365,0.0120
8370,0.0118
8375,0.0118
8380,0.0080
8385,0.0050
8390,0.0059
8395,0.0070
8400,0.0087
8405,0.0135
8410,0.0155
8415,0.0225
8420,0.0184
8425,0.0181
8430,0.0160
8435,0.0155
8440,0.0114
8445,0.0151
8450,0.0157
8455,0.0110
8460,0.0120
8465,0.0062
8470,0.0058
8475,0.0057
8480,0.0059
8485,0.0065
8490,0.0051
8495,0.0095
8500,0.0094
8505,0.0079
8510,0.0094
8515,0.0090
8520,0.0041
8525,0.0027
8530,0.0039
8535,0.0052
8540,0.0087
8545,0.0105
8550,0.0088
8555,0.0086
8560,0.0120
8565,0.0108
8570,0.0102
8575,0.0083
8580,0.0060
8585,0.0049
8590,0.0061
8595,0.0047
8600,0.0056
8605,0.0056
8610,0.0105
8615,0.0073
8620,0.0011
8625,0.0008
8630,0.0000
8635,0.0068
8640,0.0031
8645,0.0331
8650,0.0464
8655,0.0422
8660,0.0433
8665,0.0530
8670,0.0390
8675,0.0407
8680,0.0305
8685,0.0285
8690,0.0354
8695,0.0161
8700,0.0216
8705,0.0233
8710,0.0233
8715,0.0223
8720,0.0225
8725,0.0257
8730,0.0408
8735,0.0413
8740,0.0243
8745,0.0334
8750,0.0211
8755,0.0087
8760,0.0058
8765,0.0023
8770,0.0048
8775,0.0038
8780,0.0035
8785,0.0037
8790,0.0032
8795,0.0077
8800,0.0070
8805,0.0076
8810,0.0030
8815,0.0046
8820,0.0103
8825,0.0036
8830,0.0037
8835,0.0016
8840,0.0028
8845,0.0022
8850,0.0062
8855,0.0088
8860,0.0079
