step,t_sim,CI,phi,broadcast,self,complexity,mode
210,20.9000,0.0000,0.0000,0.0000,0.0000,0.0000,walking
215,21.4000,0.0000,0.0000,0.0000,0.0000,0.0000,walking
220,21.9000,0.0000,0.0000,0.0000,0.0000,0.0000,walking
225,22.4000,0.0000,0.0000,0.0000,0.0000,0.0000,walking
230,22.9000,0.0000,0.0000,0.0000,0.0000,0.0000,walking
235,23.4000,0.0000,0.0000,0.0000,0.0000,0.0000,walking
240,23.9000,0.0000,0.0000,0.0000,0.0000,0.0000,walking
245,24.4000,0.0000,0.0000,0.0000,0.0000,0.0000,walking
250,24.9000,0.0000,0.0000,0.0000,0.0000,0.0000,walking
255,25.4000,0.0000,0.0000,0.0000,0.0000,0.0000,walking
260,25.9000,0.0000,0.0000,0.0000,0.0000,0.0000,walking
265,26.4000,0.0000,0.0000,0.0000,0.0000,0.0000,walking
270,26.9000,0.0000,0.0000,0.0000,0.0000,0.0000,walking
275,27.4000,0.0000,0.0000,0.0000,0.0000,0.0000,walking
280,27.9000,0.0000,0.0000,0.0000,0.0000,0.0000,walking
285,28.4000,0.0000,0.0000,0.0000,0.0000,0.0000,walking
290,28.9000,0.0000,0.0000,0.0000,0.0000,0.0000,walking
295,29.4000,0.0000,0.0000,0.0000,0.0000,0.0000,walking
300,29.9000,0.0000,0.0000,0.0000,0.0000,0.0000,walking
305,30.4000,0.0000,0.0000,0.0000,0.0000,0.0000,walking
310,30.9000,0.0000,0.0000,0.0000,0.0000,0.0000,walking
315,31.4000,0.0000,0.0000,0.0000,0.0000,0.0000,walking
320,31.9000,0.0000,0.0000,0.0000,0.0000,0.0000,walking
325,32.4000,0.0179,0.0000,0.0000,0.0897,0.0000,flight
330,32.9000,0.0153,0.0000,0.0000,0.0765,0.0000,flight
335,33.4000,0.0000,0.0000,0.0000,0.0000,0.0000,flight
340,33.9000,0.0000,0.0000,0.0000,0.0000,0.0000,flight
345,34.4000,0.0000,0.0000,0.0000,0.0000,0.0000,flight
350,34.9000,0.0000,0.0000,0.0000,0.0000,0.0000,flight
355,35.4000,0.0743,0.0000,0.0000,0.3714,0.0000,flight
360,35.9000,0.0222,0.0000,0.0000,0.1111,0.0000,flight
365,36.4000,0.0135,0.0000,0.0000,0.0673,0.0000,flight
370,36.9000,0.0000,0.0000,0.0000,0.0000,0.0000,flight
375,37.4000,0.0000,0.0000,0.0000,0.0000,0.0000,flight
380,37.9000,0.0000,0.0000,0.0000,0.0000,0.0000,flight
385,38.4000,0.0000,0.0000,0.0000,0.0000,0.0000,flight
390,38.9000,0.0000,0.0000,0.0000,0.0000,0.0000,flight
395,39.4000,0.0000,0.0000,0.0000,0.0000,0.0000,flight
400,39.9000,0.0447,0.0000,0.0000,0.2236,0.0000,flight
405,40.4000,0.0600,0.0000,0.0000,0.3001,0.0000,flight
410,40.9000,0.0208,0.0000,0.0000,0.1041,0.0000,flight
415,41.4000,0.0424,0.0000,0.0000,0.2121,0.0000,flight
420,41.9000,0.0197,0.0000,0.0000,0.0987,0.0000,flight
425,42.4000,0.0000,0.0000,0.0000,0.0000,0.0000,flight
430,42.9000,0.0000,0.0000,0.0000,0.0000,0.0000,flight
435,43.4000,0.0000,0.0000,0.0000,0.0000,0.0000,walking
440,43.9000,0.0312,0.0000,0.0000,0.1562,0.0000,feeding
445,44.4000,0.0424,0.0000,0.0000,0.2121,0.0000,feeding
450,44.9000,0.0862,0.0000,0.0000,0.4312,0.0000,feeding
455,45.4000,0.0464,0.0000,0.0000,0.2322,0.0000,feeding
460,45.9000,0.0222,0.0000,0.0000,0.1111,0.0000,feeding
465,46.4000,0.0000,0.0000,0.0000,0.0000,0.0000,feeding
470,46.9000,0.0000,0.0000,0.0000,0.0000,0.0000,feeding
475,47.4000,0.0000,0.0000,0.0000,0.0000,0.0000,feeding
480,47.9000,0.0000,0.0000,0.0000,0.0000,0.0000,feeding
485,48.4000,0.0000,0.0000,0.0000,0.0000,0.0000,feeding
490,48.9000,0.0000,0.0000,0.0000,0.0000,0.0000,feeding
495,49.4000,0.0000,0.0000,0.0000,0.0000,0.0000,feeding
500,49.9000,0.0000,0.0000,0.0000,0.0000,0.0000,feeding
505,50.4000,0.0000,0.0000,0.0000,0.0000,0.0000,feeding
510,50.9000,0.0000,0.0000,0.0000,0.0000,0.0000,feeding
515,51.4000,0.0341,0.0000,0.0000,0.1707,0.0000,feeding
520,51.9000,0.0456,0.0000,0.0000,0.2281,0.0000,feeding
525,52.4000,0.1174,0.0000,0.0000,0.5871,0.0000,feeding
530,52.9000,0.1233,0.0000,0.0000,0.6163,0.0000,feeding
535,53.4000,0.0000,0.0000,0.0000,0.0000,0.0000,feeding
540,53.9000,0.0000,0.0000,0.0000,0.0000,0.0000,feeding
545,54.4000,0.0000,0.0000,0.0000,0.0000,0.0000,feeding
550,54.9000,0.1823,0.0000,0.0000,0.9113,0.0000,feeding
555,55.4000,0.1348,0.0000,0.0000,0.6742,0.0000,feeding
560,55.9000,0.0291,0.0000,0.0000,0.1455,0.0000,feeding
565,56.4000,0.0000,0.0000,0.0000,0.0000,0.0000,feeding
570,56.9000,0.0000,0.0000,0.0000,0.0000,0.0000,feeding
575,57.4000,0.0000,0.0000,0.0000,0.0000,0.0000,feeding
580,57.9000,0.0000,0.0000,0.0000,0.0000,0.0000,feeding
585,58.4000,0.0000,0.0000,0.0000,0.0000,0.0000,feeding
590,58.9000,0.0000,0.0000,0.0000,0.0000,0.0000,feeding
595,59.4000,0.0000,0.0000,0.0000,0.0000,0.0000,feeding
600,59.9000,0.0000,0.0000,0.0000,0.0000,0.0000,feeding
605,60.4000,0.0000,0.0000,0.0000,0.0000,0.0000,feeding
610,60.9000,0.0000,0.0000,0.0000,0.0000,0.0000,feeding
615,61.4000,0.0000,0.0000,0.0000,0.0000,0.0000,feeding
620,61.9000,0.0000,0.0000,0.0000,0.0000,0.0000,feeding
625,62.4000,0.0000,0.0000,0.0000,0.0000,0.0000,feeding
630,62.9000,0.0046,0.0000,0.0000,0.0231,0.0000,feeding
635,63.4000,0.0136,0.0000,0.0000,0.0680,0.0000,feeding
640,63.9000,0.0000,0.0000,0.0000,0.0000,0.0000,feeding
645,64.4000,0.0000,0.0000,0.0000,0.0000,0.0000,feeding
650,64.9000,0.0000,0.0000,0.0000,0.0000,0.0000,feeding
