step,t_sim,CI,phi,broadcast,self,complexity,mode
410,4.0900,0.2097,0.0231,0.6019,0.1111,0.0000,walking
415,4.1400,0.1859,0.0178,0.6018,0.0000,0.0000,walking
420,4.1900,0.1858,0.0175,0.6019,0.0000,0.0000,walking
425,4.2400,0.1860,0.0181,0.6019,0.0000,0.0000,walking
430,4.2900,0.1841,0.0118,0.6018,0.0000,0.0000,walking
435,4.3400,0.1827,0.0072,0.6018,0.0000,0.0000,walking
440,4.3900,0.1826,0.0069,0.6018,0.0000,0.0000,walking
445,4.4400,0.1829,0.0080,0.6018,0.0000,0.0000,walking
450,4.4900,0.2824,0.0080,0.6019,0.0000,0.4975,walking
455,4.5400,0.2817,0.0056,0.6019,0.0000,0.4975,walking
460,4.5900,0.2810,0.0031,0.6018,0.0000,0.4975,walking
465,4.6400,0.2817,0.0056,0.6019,0.0000,0.4975,walking
470,4.6900,0.2817,0.0054,0.6018,0.0000,0.4975,walking
475,4.7400,0.2817,0.0054,0.6019,0.0000,0.4975,walking
480,4.7900,0.2816,0.0050,0.6019,0.0000,0.4975,walking
485,4.8400,0.2822,0.0071,0.6019,0.0000,0.4975,walking
490,4.8900,0.2819,0.0062,0.6020,0.0000,0.4975,walking
495,4.9400,0.2804,0.0012,0.6019,0.0000,0.4975,walking
500,4.9900,0.2808,0.0020,0.6019,0.0000,0.4982,walking
505,5.0400,0.2806,0.0012,0.6019,0.0000,0.4982,walking
510,5.0900,0.2804,0.0007,0.6019,0.0000,0.4982,walking
515,5.1400,0.2808,0.0022,0.6018,0.0000,0.4982,walking
520,5.1900,0.2814,0.0040,0.6018,0.0000,0.4982,walking
525,5.2400,0.2810,0.0026,0.6018,0.0000,0.4982,walking
530,5.2900,0.2808,0.0020,0.6018,0.0000,0.4982,walking
535,5.3400,0.2807,0.0015,0.6019,0.0000,0.4982,walking
540,5.3900,0.2806,0.0014,0.6019,0.0000,0.4982,walking
545,5.4400,0.2809,0.0022,0.6020,0.0000,0.4982,walking
550,5.4900,0.1874,0.0226,0.6020,0.0000,0.0000,walking
555,5.5400,0.1885,0.0263,0.6020,0.0000,0.0000,walking
560,5.5900,0.1885,0.0263,0.6020,0.0000,0.0000,walking
565,5.6400,0.1928,0.0407,0.6020,0.0000,0.0000,walking
570,5.6900,0.1950,0.0480,0.6020,0.0000,0.0000,walking
575,5.7400,0.1948,0.0473,0.6020,0.0000,0.0000,walking
580,5.7900,0.1937,0.0436,0.6020,0.0000,0.0000,walking
585,5.8400,0.1931,0.0418,0.6020,0.0000,0.0000,walking
590,5.8900,0.1948,0.0474,0.6020,0.0000,0.0000,walking
595,5.9400,0.1959,0.0509,0.6020,0.0000,0.0000,walking
600,5.9900,0.1827,0.0070,0.6019,0.0000,0.0000,walking
605,6.0400,0.1825,0.0064,0.6020,0.0000,0.0000,walking
610,6.0900,0.1825,0.0062,0.6021,0.0000,0.0000,walking
615,6.1400,0.1819,0.0044,0.6020,0.0000,0.0000,walking
620,6.1900,0.1826,0.0067,0.6019,0.0000,0.0000,walking
625,6.2400,0.1831,0.0086,0.6018,0.0000,0.0000,escape
630,6.2900,0.1828,0.0076,0.6017,0.0000,0.0000,escape
635,6.3400,0.1831,0.0086,0.6016,0.0000,0.0000,escape
640,6.3900,0.1814,0.0031,0.6015,0.0000,0.0000,escape
645,6.4400,0.1817,0.0042,0.6016,0.0000,0.0000,escape
650,6.4900,0.1812,0.0023,0.6016,0.0000,0.0000,escape
655,6.5400,0.1812,0.0026,0.6015,0.0000,0.0000,escape
660,6.5900,0.1812,0.0026,0.6015,0.0000,0.0000,escape
665,6.6400,0.1818,0.0044,0.6015,0.0000,0.0000,escape
670,6.6900,0.1816,0.0038,0.6016,0.0000,0.0000,escape
