step,t_sim,CI,phi,broadcast,self,complexity,mode
410,4.0900,0.2831,0.0099,0.6016,0.0000,0.4980,walking
415,4.1400,0.2828,0.0091,0.6015,0.0000,0.4980,walking
420,4.1900,0.2834,0.0111,0.6017,0.0000,0.4980,walking
425,4.2400,0.2842,0.0138,0.6017,0.0000,0.4980,walking
430,4.2900,0.2819,0.0061,0.6017,0.0000,0.4980,walking
435,4.3400,0.2819,0.0061,0.6017,0.0000,0.4980,walking
440,4.3900,0.2826,0.0081,0.6018,0.0000,0.4980,walking
445,4.4400,0.2824,0.0074,0.6018,0.0000,0.4980,walking
450,4.4900,0.2826,0.0077,0.6019,0.0000,0.4988,walking
455,4.5400,0.2833,0.0100,0.6019,0.0000,0.4988,walking
460,4.5900,0.2832,0.0095,0.6018,0.0000,0.4988,walking
465,4.6400,0.2829,0.0087,0.6019,0.0000,0.4988,walking
